"timestamp","distance","accumulated_power","enhanced_speed","enhanced_altitude","power","vertical_oscillation","stance_time_percent","stance_time","vertical_ratio","stance_time_balance","step_length","heart_rate","cadence","activity_type","fractional_cadence","run_id","context","geometry"
2025-10-12 10:52:27,8513.8,864970,3.219,213.6,354,109.1,655.35,284,8.7,655.35,1254,184,76,"running",0.5,"Ascona_Locarno_10k","race",c(2703801.2952856, 1113176.07836065)
2025-10-12 10:52:28,8517.47,865304,3.2,213.6,334,109,655.35,284,8.74,655.35,1246,184,76,"running",0.5,"Ascona_Locarno_10k","race",c(2703804.40601158, 1113177.44565441)
2025-10-12 10:52:29,8521.05,865626,3.21,213.4,322,109,655.35,284,8.72,655.35,1250,184,76,"running",0.5,"Ascona_Locarno_10k","race",c(2703808.08536742, 1113178.50584012)
2025-10-12 10:52:30,8524.13,865948,3.247,213.4,322,109.7,655.35,283,8.67,655.35,1265,185,78,"running",0,"Ascona_Locarno_10k","race",c(2703810.93560242, 1113178.82492793)
2025-10-12 10:52:31,8526.7,866268,3.247,213.6,320,107.7,655.35,279,8.62,655.35,1248,185,78,"running",0,"Ascona_Locarno_10k","race",c(2703813.59420059, 1113179.74647945)
2025-10-12 10:52:32,8529.64,866583,3.21,213.6,315,107,655.35,280,8.67,655.35,1234,185,77,"running",0.5,"Ascona_Locarno_10k","race",c(2703816.52635696, 1113180.19744181)
2025-10-12 10:52:33,8532.76,866886,3.098,213.8,303,105.3,655.35,282,8.84,655.35,1191,185,77,"running",0.5,"Ascona_Locarno_10k","race",c(2703819.71967509, 1113179.76755968)
2025-10-12 10:52:34,8535.64,867189,3.079,213.8,303,106.7,655.35,287,8.9,655.35,1199,185,77,"running",0.5,"Ascona_Locarno_10k","race",c(2703822.32746143, 1113177.9856864)
2025-10-12 10:52:35,8538.71,867491,3.07,214,302,106.7,655.35,287,8.92,655.35,1196,185,77,"running",0.5,"Ascona_Locarno_10k","race",c(2703824.80969637, 1113176.35076953)
2025-10-12 10:52:36,8541.95,867791,3.042,214,300,106,655.35,288,8.94,655.35,1185,186,78,"running",0,"Ascona_Locarno_10k","race",c(2703827.30342688, 1113174.0450707)
2025-10-12 10:52:37,8545.1,868091,3.042,214,300,104.1,655.35,284,8.89,655.35,1169,185,78,"running",0,"Ascona_Locarno_10k","race",c(2703829.55770713, 1113171.35318386)
2025-10-12 10:52:38,8548.22,868394,3.07,214,303,104.7,655.35,283,8.87,655.35,1180,186,78,"running",0,"Ascona_Locarno_10k","race",c(2703831.47480996, 1113169.06556316)
2025-10-12 10:52:39,8551.4,868699,3.079,214,305,104.8,655.35,283,8.85,655.35,1184,185,78,"running",0,"Ascona_Locarno_10k","race",c(2703833.91060262, 1113166.74023577)
2025-10-12 10:52:40,8554.79,869006,3.079,214,307,104.8,655.35,283,8.85,655.35,1184,185,78,"running",0,"Ascona_Locarno_10k","race",c(2703836.35047594, 1113164.55476675)
2025-10-12 10:52:41,8557.83,869314,3.088,214,308,104.8,655.35,283,8.83,655.35,1187,185,77,"running",0.5,"Ascona_Locarno_10k","race",c(2703838.88018354, 1113162.41743405)
2025-10-12 10:52:42,8561.14,869622,3.098,213.8,308,105.3,655.35,282,8.84,655.35,1191,184,77,"running",0.5,"Ascona_Locarno_10k","race",c(2703841.3187105, 1113160.68858305)
2025-10-12 10:52:43,8564.23,869934,3.126,213.8,312,105.5,655.35,282,8.78,655.35,1202,185,77,"running",0.5,"Ascona_Locarno_10k","race",c(2703843.76578815, 1113158.83873037)
2025-10-12 10:52:44,8567.2,870243,3.107,213.8,309,105.4,655.35,282,8.82,655.35,1195,185,77,"running",0.5,"Ascona_Locarno_10k","race",c(2703846.11367307, 1113156.35347532)
2025-10-12 10:52:45,8570.11,870552,3.107,213.8,309,105.4,655.35,282,8.82,655.35,1195,185,78,"running",0.5,"Ascona_Locarno_10k","race",c(2703848.25633317, 1113154.5077263)
2025-10-12 10:52:46,8573.7,870857,3.079,213.8,305,104.8,655.35,283,8.85,655.35,1184,185,78,"running",0.5,"Ascona_Locarno_10k","race",c(2703850.86580865, 1113152.25061642)
2025-10-12 10:52:47,8577.08,871162,3.079,214,305,104.8,655.35,283,8.85,655.35,1184,185,78,"running",0.5,"Ascona_Locarno_10k","race",c(2703853.66310813, 1113150.36949356)
2025-10-12 10:52:48,8580.31,871476,3.144,213.8,314,106.1,655.35,281,8.77,655.35,1209,184,77,"running",0.5,"Ascona_Locarno_10k","race",c(2703856.1218635, 1113148.59439922)
2025-10-12 10:52:49,8583.66,871793,3.163,214,317,106.2,655.35,281,8.73,655.35,1216,185,77,"running",0.5,"Ascona_Locarno_10k","race",c(2703858.71720569, 1113146.78437039)
2025-10-12 10:52:50,8586.61,872113,3.172,213.8,320,106.3,655.35,281,8.71,655.35,1220,185,78,"running",0.5,"Ascona_Locarno_10k","race",c(2703861.18147948, 1113145.06528764)
2025-10-12 10:52:51,8589.61,872431,3.163,213.8,318,106.2,655.35,281,8.73,655.35,1216,184,78,"running",0.5,"Ascona_Locarno_10k","race",c(2703863.85945914, 1113142.96778327)
2025-10-12 10:52:52,8593.14,872744,3.154,213.8,313,106.2,655.35,281,8.75,655.35,1212,185,78,"running",0.5,"Ascona_Locarno_10k","race",c(2703866.47231059, 1113141.26988781)
2025-10-12 10:52:53,8596.51,873056,3.154,213.8,312,106.2,655.35,281,8.75,655.35,1212,185,78,"running",0.5,"Ascona_Locarno_10k","race",c(2703869.2195875, 1113139.28540364)
2025-10-12 10:52:54,8599.76,873368,3.154,213.6,312,106.2,655.35,281,8.75,655.35,1212,185,78,"running",0.5,"Ascona_Locarno_10k","race",c(2703871.66475492, 1113136.79250665)
2025-10-12 10:52:55,8602.71,873682,3.172,213.6,314,106.3,655.35,281,8.71,655.35,1220,184,78,"running",0.5,"Ascona_Locarno_10k","race",c(2703873.92171959, 1113135.07919427)
2025-10-12 10:52:56,8605.77,873996,3.172,213.6,314,106.3,655.35,281,8.71,655.35,1220,184,78,"running",0.5,"Ascona_Locarno_10k","race",c(2703876.2956056, 1113132.96716296)
2025-10-12 10:52:57,8608.79,874307,3.163,213.6,311,104.3,655.35,277,8.68,655.35,1201,184,79,"running",0.5,"Ascona_Locarno_10k","race",c(2703878.86977259, 1113130.50443779)
2025-10-12 10:52:58,8611.78,874616,3.154,213.6,309,104.2,655.35,277,8.7,655.35,1197,184,79,"running",0.5,"Ascona_Locarno_10k","race",c(2703880.95746793, 1113128.84414101)
2025-10-12 10:52:59,8614.78,874926,3.154,213.6,310,104.2,655.35,277,8.7,655.35,1197,184,79,"running",0,"Ascona_Locarno_10k","race",c(2703883.43909987, 1113127.24651385)
2025-10-12 10:53:00,8617.42,875235,3.144,213.6,309,104.2,655.35,277,8.72,655.35,1194,184,79,"running",0,"Ascona_Locarno_10k","race",c(2703886.07866602, 1113126.25734137)
2025-10-12 10:53:01,8620,875543,3.135,213.6,308,103.7,655.35,278,8.71,655.35,1190,184,79,"running",0,"Ascona_Locarno_10k","race",c(2703888.60771022, 1113126.04908514)
2025-10-12 10:53:02,8622.17,875848,3.116,213.6,305,103.6,655.35,278,8.75,655.35,1183,183,78,"running",0,"Ascona_Locarno_10k","race",c(2703890.71222495, 1113127.18483035)
2025-10-12 10:53:03,8624.42,876152,3.098,213.8,304,105.3,655.35,282,8.84,655.35,1191,184,77,"running",0.5,"Ascona_Locarno_10k","race",c(2703893.01390828, 1113128.52897868)
2025-10-12 10:53:04,8627.34,876453,3.06,213.8,301,106.2,655.35,288,8.9,655.35,1192,184,77,"running",0.5,"Ascona_Locarno_10k","race",c(2703895.53474468, 1113130.68765325)
2025-10-12 10:53:05,8630.39,876751,3.023,214,298,105.4,655.35,289,8.95,655.35,1177,184,77,"running",0.5,"Ascona_Locarno_10k","race",c(2703897.90140569, 1113132.39636519)
2025-10-12 10:53:06,8633.17,877049,3.023,214,298,105.4,655.35,289,8.95,655.35,1177,183,77,"running",0.5,"Ascona_Locarno_10k","race",c(2703899.92839964, 1113134.27631782)
2025-10-12 10:53:07,8635.96,877349,3.023,214.2,300,105.4,655.35,289,8.95,655.35,1177,184,77,"running",0.5,"Ascona_Locarno_10k","race",c(2703902.1542421, 1113136.64427771)
2025-10-12 10:53:08,8639.29,877649,3.004,214.2,300,105.3,655.35,289,8.99,655.35,1170,183,76,"running",0.5,"Ascona_Locarno_10k","race",c(2703904.40965191, 1113138.79840459)
2025-10-12 10:53:09,8642.19,877951,3.004,214.4,302,105.3,655.35,289,8.99,655.35,1170,183,76,"running",0.5,"Ascona_Locarno_10k","race",c(2703906.39132608, 1113140.67758231)
2025-10-12 10:53:10,8645.26,878254,3.004,214.4,303,103.3,655.35,285,8.94,655.35,1155,184,78,"running",0,"Ascona_Locarno_10k","race",c(2703908.92006416, 1113142.75252559)
2025-10-12 10:53:11,8648.34,878559,3.004,214.4,305,103.3,655.35,285,8.94,655.35,1155,184,78,"running",0,"Ascona_Locarno_10k","race",c(2703911.35329346, 1113144.73264037)
2025-10-12 10:53:12,8651.23,878866,3.004,214.6,307,103.3,655.35,285,8.94,655.35,1155,184,78,"running",0,"Ascona_Locarno_10k","race",c(2703913.14291383, 1113146.86014429)
2025-10-12 10:53:13,8653.99,879174,2.995,214.6,308,103.2,655.35,285,8.96,655.35,1151,183,78,"running",0,"Ascona_Locarno_10k","race",c(2703915.09549251, 1113148.92520932)
2025-10-12 10:53:14,8657.15,879484,2.995,214.6,310,103.2,655.35,285,8.96,655.35,1151,184,78,"running",0,"Ascona_Locarno_10k","race",c(2703917.61631246, 1113151.08389306)
2025-10-12 10:53:15,8660.17,879796,2.995,214.6,312,103.2,655.35,285,8.96,655.35,1151,184,78,"running",0,"Ascona_Locarno_10k","race",c(2703919.82807595, 1113153.51685236)
2025-10-12 10:53:16,8663.62,880110,2.995,214.6,314,103.2,655.35,285,8.96,655.35,1151,183,78,"running",0,"Ascona_Locarno_10k","race",c(2703921.70744507, 1113156.07457991)
2025-10-12 10:53:17,8667.34,880425,2.995,214.8,315,103.2,655.35,285,8.96,655.35,1151,184,78,"running",0,"Ascona_Locarno_10k","race",c(2703924.1457823, 1113158.51142682)
2025-10-12 10:53:18,8670.38,880743,3.004,214.8,318,103.3,655.35,285,8.94,655.35,1155,184,77,"running",0.5,"Ascona_Locarno_10k","race",c(2703926.307587, 1113160.45893494)
2025-10-12 10:53:19,8673.29,881065,3.023,214.8,322,105.4,655.35,289,8.95,655.35,1177,183,77,"running",0.5,"Ascona_Locarno_10k","race",c(2703928.39674217, 1113162.48907027)
2025-10-12 10:53:20,8676.22,881389,3.023,214.8,324,105.4,655.35,289,8.95,655.35,1177,184,77,"running",0.5,"Ascona_Locarno_10k","race",c(2703930.67003396, 1113164.35461971)
2025-10-12 10:53:21,8679.66,881713,3.014,215,324,105.3,655.35,289,8.97,655.35,1174,184,77,"running",0.5,"Ascona_Locarno_10k","race",c(2703933.43444262, 1113166.65727594)
2025-10-12 10:53:22,8682.85,882037,3.014,215,324,105.3,655.35,289,8.97,655.35,1174,183,77,"running",0.5,"Ascona_Locarno_10k","race",c(2703935.75896233, 1113168.93374948)
2025-10-12 10:53:23,8686.28,882363,3.023,215,326,105.4,655.35,289,8.95,655.35,1177,184,78,"running",0,"Ascona_Locarno_10k","race",c(2703937.97614551, 1113171.04995685)
2025-10-12 10:53:24,8689.46,882690,3.032,215.2,327,104,655.35,284,8.91,655.35,1166,183,78,"running",0,"Ascona_Locarno_10k","race",c(2703940.45922499, 1113173.14276879)
2025-10-12 10:53:25,8692.51,883022,3.042,215.2,332,104.1,655.35,284,8.89,655.35,1169,183,78,"running",0,"Ascona_Locarno_10k","race",c(2703942.89906509, 1113175.11369081)
2025-10-12 10:53:26,8695.4,883356,3.042,215.2,334,104.1,655.35,284,8.89,655.35,1169,183,78,"running",0,"Ascona_Locarno_10k","race",c(2703944.7465274, 1113176.88806823)
2025-10-12 10:53:27,8698.12,883693,3.051,215.2,337,104.1,655.35,284,8.87,655.35,1173,183,78,"running",0,"Ascona_Locarno_10k","race",c(2703946.67606786, 1113178.7850035)
2025-10-12 10:53:28,8701.24,884029,3.042,215.2,336,104.1,655.35,284,8.89,655.35,1169,183,78,"running",0,"Ascona_Locarno_10k","race",c(2703949.15394617, 1113180.80317651)
2025-10-12 10:53:29,8703.84,884364,3.042,215.2,335,104.1,655.35,284,8.89,655.35,1169,183,77,"running",0.5,"Ascona_Locarno_10k","race",c(2703951.10050733, 1113182.84019278)
2025-10-12 10:53:30,8706.79,884698,3.042,215,334,104.1,655.35,284,8.89,655.35,1169,183,77,"running",0.5,"Ascona_Locarno_10k","race",c(2703953.07911553, 1113184.89639782)
2025-10-12 10:53:31,8709.93,885030,3.032,215,332,104,655.35,284,8.91,655.35,1166,183,77,"running",0.5,"Ascona_Locarno_10k","race",c(2703955.58224424, 1113186.95228342)
2025-10-12 10:53:32,8713.37,885361,3.032,215.2,331,104,655.35,284,8.91,655.35,1166,183,77,"running",0.5,"Ascona_Locarno_10k","race",c(2703958.04045557, 1113189.36152785)
2025-10-12 10:53:33,8716.24,885690,3.032,215.2,329,104,655.35,284,8.91,655.35,1166,183,77,"running",0.5,"Ascona_Locarno_10k","race",c(2703959.88471211, 1113191.32223841)
2025-10-12 10:53:34,8719.28,886019,3.032,215,329,104,655.35,284,8.91,655.35,1166,184,77,"running",0.5,"Ascona_Locarno_10k","race",c(2703962.10931125, 1113193.38266709)
2025-10-12 10:53:35,8722.54,886346,3.032,215.2,327,104,655.35,284,8.91,655.35,1166,184,77,"running",0.5,"Ascona_Locarno_10k","race",c(2703964.52284158, 1113195.75387093)
2025-10-12 10:53:36,8725.49,886670,3.032,215.2,324,104,655.35,284,8.91,655.35,1166,184,77,"running",0.5,"Ascona_Locarno_10k","race",c(2703966.45980248, 1113197.595025)
2025-10-12 10:53:37,8728.39,886991,3.032,215.2,321,104,655.35,284,8.91,655.35,1166,183,77,"running",0.5,"Ascona_Locarno_10k","race",c(2703968.39228613, 1113199.69703961)
2025-10-12 10:53:38,8731.15,887308,3.032,215,317,104,655.35,284,8.91,655.35,1166,183,77,"running",0.5,"Ascona_Locarno_10k","race",c(2703970.96189786, 1113201.65156166)
2025-10-12 10:53:39,8734.38,887621,3.032,215,313,104,655.35,284,8.91,655.35,1166,183,77,"running",0.5,"Ascona_Locarno_10k","race",c(2703973.27831757, 1113204.02110273)
2025-10-12 10:53:40,8737.79,887931,3.032,214.8,310,104,655.35,284,8.91,655.35,1166,183,77,"running",0.5,"Ascona_Locarno_10k","race",c(2703975.31413314, 1113206.5162979)
2025-10-12 10:53:41,8741.21,888239,3.032,214.8,308,104,655.35,284,8.91,655.35,1166,183,77,"running",0.5,"Ascona_Locarno_10k","race",c(2703977.63734258, 1113208.86731887)
2025-10-12 10:53:42,8744.18,888545,3.032,214.8,306,104,655.35,284,8.91,655.35,1166,183,77,"running",0.5,"Ascona_Locarno_10k","race",c(2703980.04934321, 1113210.94960857)
2025-10-12 10:53:43,8747.27,888850,3.042,214.8,305,104.1,655.35,284,8.89,655.35,1169,183,77,"running",0.5,"Ascona_Locarno_10k","race",c(2703981.89782117, 1113213.04086686)
2025-10-12 10:53:44,8750.1,889154,3.042,214.6,304,104.1,655.35,284,8.89,655.35,1169,183,77,"running",0.5,"Ascona_Locarno_10k","race",c(2703983.77219214, 1113215.13257009)
2025-10-12 10:53:45,8752.76,889456,3.042,214.6,302,104.1,655.35,284,8.89,655.35,1169,184,77,"running",0.5,"Ascona_Locarno_10k","race",c(2703985.94706424, 1113217.07100519)
2025-10-12 10:53:46,8755.58,889756,3.042,214.6,300,104.1,655.35,284,8.89,655.35,1169,183,77,"running",0.5,"Ascona_Locarno_10k","race",c(2703988.23358456, 1113218.91816553)
2025-10-12 10:53:47,8758.48,890053,3.032,214.6,297,104,655.35,284,8.91,655.35,1166,183,77,"running",0.5,"Ascona_Locarno_10k","race",c(2703990.06647395, 1113220.78549878)
2025-10-12 10:53:48,8761.49,890349,3.032,214.4,296,104,655.35,284,8.91,655.35,1166,183,77,"running",0.5,"Ascona_Locarno_10k","race",c(2703992.35466825, 1113222.91226454)
2025-10-12 10:53:49,8764.64,890643,3.023,214.4,294,103.9,655.35,284,8.93,655.35,1162,183,77,"running",0.5,"Ascona_Locarno_10k","race",c(2703995.10312361, 1113225.00965414)
2025-10-12 10:53:50,8767.66,890936,3.023,214.2,293,103.9,655.35,284,8.93,655.35,1162,183,78,"running",0.5,"Ascona_Locarno_10k","race",c(2703997.10863907, 1113226.62833484)
2025-10-12 10:53:51,8770.97,891228,3.023,214.2,292,103.9,655.35,284,8.93,655.35,1162,183,78,"running",0.5,"Ascona_Locarno_10k","race",c(2703999.62619894, 1113228.97338111)
2025-10-12 10:53:52,8773.7,891519,3.023,214,291,103.9,655.35,284,8.93,655.35,1162,183,77,"running",0.5,"Ascona_Locarno_10k","race",c(2704001.7397606, 1113231.08783393)
2025-10-12 10:53:53,8776.82,891810,3.023,214,291,103.9,655.35,284,8.93,655.35,1162,183,77,"running",0.5,"Ascona_Locarno_10k","race",c(2704003.90223073, 1113233.37087207)
2025-10-12 10:53:54,8780.47,892100,3.023,214,290,103.9,655.35,284,8.93,655.35,1162,183,77,"running",0.5,"Ascona_Locarno_10k","race",c(2704006.07332853, 1113235.90567671)
2025-10-12 10:53:55,8783.8,892388,3.023,213.8,288,103.9,655.35,284,8.93,655.35,1162,183,78,"running",0.5,"Ascona_Locarno_10k","race",c(2704008.79627547, 1113238.3567633)
2025-10-12 10:53:56,8787.06,892677,3.032,213.8,289,104,655.35,284,8.91,655.35,1166,183,78,"running",0.5,"Ascona_Locarno_10k","race",c(2704011.09596422, 1113240.5676062)
2025-10-12 10:53:57,8790.42,892965,3.042,213.8,288,102.2,655.35,280,8.85,655.35,1155,183,79,"running",0,"Ascona_Locarno_10k","race",c(2704013.26729988, 1113242.71101243)
2025-10-12 10:53:58,8793.88,893252,3.042,213.6,287,102.2,655.35,280,8.85,655.35,1155,182,79,"running",0,"Ascona_Locarno_10k","race",c(2704015.88538466, 1113245.23485555)
2025-10-12 10:53:59,8797.15,893539,3.051,213.6,287,102.3,655.35,280,8.83,655.35,1158,182,77,"running",0.5,"Ascona_Locarno_10k","race",c(2704018.50187577, 1113247.09701138)
2025-10-12 10:54:00,8800.19,893828,3.06,213.4,289,104.6,655.35,283,8.89,655.35,1177,182,77,"running",0.5,"Ascona_Locarno_10k","race",c(2704020.67057149, 1113249.01671492)
2025-10-12 10:54:01,8803.35,894116,3.06,213.4,288,104.6,655.35,283,8.89,655.35,1177,182,78,"running",0,"Ascona_Locarno_10k","race",c(2704022.90007831, 1113251.54320936)
2025-10-12 10:54:02,8806.33,894403,3.06,213.2,287,104.6,655.35,283,8.89,655.35,1177,182,78,"running",0,"Ascona_Locarno_10k","race",c(2704025.54669291, 1113253.53635386)
2025-10-12 10:54:03,8809.45,894689,3.06,213.2,286,104.6,655.35,283,8.89,655.35,1177,183,77,"running",0.5,"Ascona_Locarno_10k","race",c(2704027.78362924, 1113256.00706269)
2025-10-12 10:54:04,8812.66,894974,3.07,213,285,104.7,655.35,283,8.87,655.35,1180,182,77,"running",0.5,"Ascona_Locarno_10k","race",c(2704029.93289821, 1113257.92643611)
2025-10-12 10:54:05,8815.89,895255,3.07,212.8,281,104.7,655.35,283,8.87,655.35,1180,182,77,"running",0.5,"Ascona_Locarno_10k","race",c(2704032.68955765, 1113259.9214732)
2025-10-12 10:54:06,8819.01,895532,3.07,212.8,277,104.7,655.35,283,8.87,655.35,1180,182,77,"running",0.5,"Ascona_Locarno_10k","race",c(2704035.48201709, 1113262.0941905)
2025-10-12 10:54:07,8822.39,895806,3.07,212.6,274,104.7,655.35,283,8.87,655.35,1180,182,77,"running",0.5,"Ascona_Locarno_10k","race",c(2704037.43467624, 1113264.1499784)
2025-10-12 10:54:08,8825.38,896078,3.079,212.4,272,104.8,655.35,283,8.85,655.35,1184,182,77,"running",0.5,"Ascona_Locarno_10k","race",c(2704039.70293684, 1113266.3043778)
2025-10-12 10:54:09,8828.64,896348,3.079,212.4,270,104.8,655.35,283,8.85,655.35,1184,182,77,"running",0.5,"Ascona_Locarno_10k","race",c(2704042.28208466, 1113268.45479725)
2025-10-12 10:54:10,8831.75,896616,3.079,212.2,268,104.8,655.35,283,8.85,655.35,1184,182,79,"running",0,"Ascona_Locarno_10k","race",c(2704044.32072926, 1113270.78231988)
2025-10-12 10:54:11,8835.24,896882,3.079,212.2,266,102.9,655.35,279,8.8,655.35,1169,182,79,"running",0,"Ascona_Locarno_10k","race",c(2704046.59353862, 1113273.0486301)
2025-10-12 10:54:12,8838.67,897148,3.088,212,266,103,655.35,279,8.78,655.35,1172,182,77,"running",0.5,"Ascona_Locarno_10k","race",c(2704049.23149671, 1113275.54487181)
2025-10-12 10:54:13,8841.98,897414,3.088,212,266,104.8,655.35,283,8.83,655.35,1187,182,77,"running",0.5,"Ascona_Locarno_10k","race",c(2704051.43476765, 1113278.08956489)
2025-10-12 10:54:14,8845.41,897682,3.098,211.8,268,105.3,655.35,282,8.84,655.35,1191,182,77,"running",0.5,"Ascona_Locarno_10k","race",c(2704053.61494878, 1113280.09335034)
2025-10-12 10:54:15,8848.66,897951,3.107,211.8,269,105.4,655.35,282,8.82,655.35,1195,182,77,"running",0.5,"Ascona_Locarno_10k","race",c(2704056.00219421, 1113282.48277867)
2025-10-12 10:54:16,8851.55,898219,3.107,211.8,268,105.4,655.35,282,8.82,655.35,1195,182,77,"running",0.5,"Ascona_Locarno_10k","race",c(2704058.46944629, 1113284.36102759)
2025-10-12 10:54:17,8854.94,898488,3.107,211.6,269,105.4,655.35,282,8.82,655.35,1195,182,78,"running",0.5,"Ascona_Locarno_10k","race",c(2704060.6687233, 1113286.38378194)
2025-10-12 10:54:18,8858.34,898759,3.116,211.6,271,105.5,655.35,282,8.8,655.35,1198,183,78,"running",0.5,"Ascona_Locarno_10k","race",c(2704063.28093573, 1113288.87026861)
2025-10-12 10:54:19,8861.93,899030,3.116,211.4,271,105.5,655.35,282,8.8,655.35,1198,182,77,"running",0.5,"Ascona_Locarno_10k","race",c(2704066.34133015, 1113291.65334843)
2025-10-12 10:54:20,8865.84,899303,3.126,211.4,273,105.5,655.35,282,8.78,655.35,1202,182,77,"running",0.5,"Ascona_Locarno_10k","race",c(2704069.05711379, 1113294.14161653)
2025-10-12 10:54:21,8869.53,899579,3.135,211.2,276,105.6,655.35,282,8.76,655.35,1205,182,78,"running",0.5,"Ascona_Locarno_10k","race",c(2704071.65101907, 1113296.56255828)
2025-10-12 10:54:22,8873.75,899858,3.144,211.2,279,106.1,655.35,281,8.77,655.35,1209,182,78,"running",0.5,"Ascona_Locarno_10k","race",c(2704074.91263626, 1113299.69390815)
2025-10-12 10:54:23,8877.49,900139,3.154,211,281,106.2,655.35,281,8.75,655.35,1212,183,78,"running",0.5,"Ascona_Locarno_10k","race",c(2704077.46689574, 1113302.16076733)
2025-10-12 10:54:24,8880.88,900423,3.182,211,284,106.8,655.35,280,8.72,655.35,1223,182,78,"running",0.5,"Ascona_Locarno_10k","race",c(2704079.54762893, 1113304.6754086)
2025-10-12 10:54:25,8884.16,900708,3.191,211,285,106.9,655.35,280,8.7,655.35,1227,182,78,"running",0.5,"Ascona_Locarno_10k","race",c(2704081.61669371, 1113307.1152968)
2025-10-12 10:54:26,8887.15,900995,3.2,210.8,287,106.9,655.35,280,8.69,655.35,1230,183,77,"running",0.5,"Ascona_Locarno_10k","race",c(2704084.16552225, 1113309.14406452)
2025-10-12 10:54:27,8889.84,901282,3.2,210.6,287,106.9,655.35,280,8.69,655.35,1230,183,77,"running",0.5,"Ascona_Locarno_10k","race",c(2704086.20134431, 1113311.25721226)
2025-10-12 10:54:28,8892.76,901569,3.2,210.6,287,106.9,655.35,280,8.69,655.35,1230,183,78,"running",0,"Ascona_Locarno_10k","race",c(2704087.95640503, 1113313.50532509)
2025-10-12 10:54:29,8896.09,901856,3.2,210.6,287,106.9,655.35,280,8.69,655.35,1230,183,78,"running",0,"Ascona_Locarno_10k","race",c(2704090.6820044, 1113315.79806919)
2025-10-12 10:54:30,8899.35,902145,3.2,210.6,289,109,655.35,284,8.74,655.35,1246,184,76,"running",0.5,"Ascona_Locarno_10k","race",c(2704093.28021311, 1113317.96747676)
